"object_id","term_taxonomy_id","term_order"
"74487","529","0"
"74487","822","0"
"74487","1335","0"
"74487","1581","0"
"74487","2251","0"
"74487","2253","0"
"74487","2362","0"
"74487","2496","0"
"74487","2497","0"
"74487","2498","0"
"74501","2","0"
"74501","7","0"
"74501","11","0"
"74501","12","0"
"74501","13","0"
"74501","44","0"
"74501","60","0"
"74501","63","0"
"74501","65","0"
"74501","261","0"
"74501","262","0"
"74501","603","0"
"74501","630","0"
"74501","1108","0"
"74501","1387","0"
"74501","1831","0"
"74501","2499","0"
"74501","2500","0"
"74512","2","0"
"74512","11","0"
"74512","12","0"
"74512","13","0"
"74512","187","0"
"74512","732","0"
"74512","2501","0"
"74530","2","0"
"74530","7","0"
"74530","11","0"
"74530","12","0"
"74530","13","0"
"74530","25","0"
"74530","63","0"
"74530","106","0"
"74530","2061","0"
"74530","2232","0"
"74542","2","0"
"74542","7","0"
"74542","11","0"
"74542","12","0"
"74542","13","0"
"74542","39","0"
"74542","63","0"
"74542","106","0"
"74542","1876","0"
"74542","2061","0"
"74542","2232","0"
"74542","2502","0"
"74569","2","0"
"74569","11","0"
"74569","12","0"
"74569","13","0"
"74569","106","0"
"74569","244","0"
"74569","872","0"
"74569","2369","0"
"74569","2384","0"
"74569","2503","0"
"74569","2504","0"
"74569","2505","0"
"74574","7","0"
"74574","13","0"
"74574","44","0"
"74574","356","0"
"74574","1773","0"
"74574","1835","0"
"74574","1836","0"
"74574","2150","0"
"74574","2281","0"
"74662","2","0"
"74662","7","0"
"74662","11","0"
"74662","12","0"
"74662","13","0"
"74662","25","0"
"74662","106","0"
"74662","343","0"
"74662","448","0"
"74662","1142","0"
"74662","2506","0"
"74666","2","0"
"74666","11","0"
"74666","12","0"
"74666","13","0"
"74666","63","0"
"74666","67","0"
"74666","106","0"
"74666","134","0"
"74666","204","0"
"74666","374","0"
"74666","391","0"
"74666","477","0"
"74666","863","0"
"74666","865","0"
"74666","872","0"
"74666","1015","0"
"74683","2","0"
"74683","11","0"
"74683","12","0"
"74683","13","0"
"74683","14","0"
"74683","391","0"
"74683","732","0"
"74683","1223","0"
"74683","2507","0"
"74683","2508","0"
"74689","2","0"
"74689","7","0"
"74689","13","0"
"74689","727","0"
"74689","1494","0"
"74689","2509","0"
"74689","2510","0"
"74689","2511","0"
"74689","2512","0"
"74689","2513","0"
"74689","2514","0"
"74689","2515","0"
"74689","2516","0"
"74689","2517","0"
"74756","2","0"
"74756","7","0"
"74756","10","0"
"74756","11","0"
"74756","12","0"
"74756","13","0"
"74756","39","0"
"74756","63","0"
"74756","64","0"
"74756","134","0"
"74756","374","0"
"74756","437","0"
"74756","1270","0"
"74756","1546","0"
"74756","2518","0"
"74761","2","0"
"74819","2","0"
"74819","10","0"
"74819","11","0"
"74819","12","0"
"74819","13","0"
"74819","63","0"
"74819","183","0"
"74819","187","0"
"74819","391","0"
"74819","511","0"
"74819","549","0"
"74819","622","0"
"74819","732","0"
"74819","865","0"
"74819","872","0"
"74819","1506","0"
"74819","2519","0"
"74819","2520","0"
"74836","2","0"
"74836","10","0"
"74836","11","0"
"74836","12","0"
"74836","13","0"
"74836","72","0"
"74836","106","0"
"74836","134","0"
"74836","204","0"
"74836","391","0"
"74836","786","0"
"74836","2215","0"
"74919","2","0"
"74919","11","0"
"74919","12","0"
"74919","13","0"
"74919","204","0"
"74919","242","0"
"74919","342","0"
"74919","536","0"
"74919","537","0"
"74919","865","0"
"74919","1250","0"
"74951","2","0"
"74951","7","0"
"74951","11","0"
"74951","12","0"
"74951","13","0"
"74951","106","0"
"74951","262","0"
"74951","343","0"
"74951","352","0"
"74951","605","0"
"74951","633","0"
"74951","772","0"
"74951","872","0"
"74951","1169","0"
"74951","1188","0"
"74951","1267","0"
"74951","2384","0"
"74951","2521","0"
"74956","2","0"
"74956","7","0"
"74956","11","0"
"74956","46","0"
"74956","60","0"
"74956","65","0"
"74956","630","0"
"74956","648","0"
"74956","771","0"
"74956","2522","0"
"74989","2","0"
"74989","7","0"
"74989","13","0"
"74989","1220","0"
"74989","2269","0"
"74989","2270","0"
"74989","2271","0"
"74989","2523","0"
"75007","2","0"
"75007","10","0"
"75007","11","0"
"75007","12","0"
"75007","13","0"
"75007","44","0"
"75007","46","0"
"75007","399","0"
"75007","500","0"
"75007","637","0"
"75007","771","0"
"75007","988","0"
"75007","2524","0"
"75007","2525","0"
"75007","2526","0"
"75007","2527","0"
"75007","2528","0"
"75031","2","0"
"75031","7","0"
"75031","13","0"
"75031","25","0"
"75031","44","0"
"75031","46","0"
"75031","60","0"
"75031","261","0"
"75031","617","0"
"75040","2","0"
"75040","7","0"
"75040","11","0"
"75040","13","0"
"75040","25","0"
"75040","44","0"
"75040","46","0"
"75040","553","0"
"75040","603","0"
"75040","614","0"
"75040","759","0"
"75060","2","0"
"75060","7","0"
"75060","13","0"
"75060","25","0"
"75060","39","0"
"75060","46","0"
"75060","63","0"
"75060","101","0"
"75060","343","0"
"75060","719","0"
"75060","917","0"
"75060","1028","0"
"75060","1888","0"
"75060","2506","0"
"75060","2529","0"
"75153","2","0"
"75153","10","0"
"75153","11","0"
"75153","12","0"
"75153","13","0"
"75153","187","0"
"75153","262","0"
"75153","527","0"
"75153","605","0"
"75153","925","0"
"75153","2439","0"
"75156","7","0"
"75156","13","0"
"75156","14","0"
"75156","15","0"
"75156","44","0"
"75156","46","0"
"75156","356","0"
"75156","553","0"
"75156","603","0"
"75156","614","0"
"75168","2","0"
"75168","7","0"
"75168","11","0"
"75168","46","0"
"75168","60","0"
"75168","63","0"
"75168","106","0"
"75168","356","0"
"75168","590","0"
"75168","2530","0"
"75202","2","0"
"75202","11","0"
"75202","12","0"
"75202","13","0"
"75202","106","0"
"75202","125","0"
"75202","262","0"
"75202","391","0"
"75202","501","0"
"75202","872","0"
"75202","874","0"
"75202","1368","0"
"75202","1605","0"
"75202","2531","0"
"75202","2532","0"
"75235","2","0"
"75235","11","0"
"75235","12","0"
"75235","13","0"
"75235","63","0"
"75235","106","0"
"75235","261","0"
"75235","262","0"
"75235","356","0"
"75235","2061","0"
"75235","2384","0"
"75235","2439","0"
"75262","2","0"
"75262","11","0"
"75262","13","0"
"75262","137","0"
"75262","204","0"
"75262","358","0"
"75262","851","0"
"75262","1159","0"
"75262","2533","0"
"75262","2534","0"
"75262","2535","0"
"75262","2536","0"
"75297","2","0"
"75297","11","0"
"75297","12","0"
"75297","13","0"
"75297","25","0"
"75297","39","0"
"75297","46","0"
"75297","63","0"
"75297","81","0"
"75297","261","0"
"75297","262","0"
"75297","428","0"
"75297","603","0"
"75297","741","0"
"75297","1834","0"
"75327","2","0"
"75327","13","0"
"75327","261","0"
"75327","361","0"
"75327","590","0"
"75327","676","0"
"75327","732","0"
"75327","1089","0"
"75327","1687","0"
"75327","1815","0"
"75348","2","0"
"75348","11","0"
"75348","12","0"
"75348","13","0"
"75348","20","0"
"75348","106","0"
"75348","151","0"
"75348","386","0"
"75348","805","0"
"75348","872","0"
"75348","1605","0"
"75348","2448","0"
"75459","2","0"
"75459","11","0"
"75459","12","0"
"75459","13","0"
"75459","23","0"
"75459","25","0"
"75459","39","0"
"75459","44","0"
"75459","46","0"
"75459","60","0"
"75459","63","0"
"75459","106","0"
"75459","212","0"
"75459","262","0"
"75459","1142","0"
"75459","2324","0"
"75459","2384","0"
"75459","2500","0"
"75526","2","0"
"75526","11","0"
"75526","12","0"
"75526","13","0"
"75526","39","0"
"75526","63","0"
"75526","64","0"
"75526","134","0"
"75526","187","0"
"75526","204","0"
"75526","719","0"
"75526","864","0"
"75526","2421","0"
"75526","2434","0"
"75526","2435","0"
"75541","2","0"
"75541","11","0"
"75541","12","0"
"75541","13","0"
"75541","14","0"
"75541","64","0"
"75541","558","0"
"75541","864","0"
"75541","1883","0"
"75541","2395","0"
"75577","2","0"
"75577","11","0"
"75577","13","0"
"75577","44","0"
"75577","46","0"
"75577","60","0"
"75577","261","0"
"75577","262","0"
"75577","603","0"
"75577","2410","0"
"75577","2537","0"
"75577","2538","0"
"75583","2","0"
"75583","7","0"
"75583","10","0"
"75583","11","0"
"75583","12","0"
"75583","13","0"
"75583","14","0"
"75583","25","0"
"75583","63","0"
"75583","448","0"
"75583","865","0"
"75583","868","0"
"75583","1250","0"
"75610","2","0"
"75610","11","0"
"75610","44","0"
"75610","46","0"
"75610","114","0"
"75610","669","0"
"75610","759","0"
"75610","1146","0"
"75610","1985","0"
"75610","2182","0"
"75610","2349","0"
"75610","2539","0"
"75635","2","0"
"75635","7","0"
"75635","13","0"
"75635","282","0"
"75635","328","0"
"75635","434","0"
"75635","483","0"
"75635","617","0"
"75635","1224","0"
"75635","2313","0"
"75660","2","0"
"75660","7","0"
"75660","11","0"
"75660","12","0"
"75660","13","0"
"75660","39","0"
"75660","64","0"
"75660","183","0"
"75660","864","0"
"75660","865","0"
"75660","872","0"
"75660","2540","0"
"75740","2","0"
"75740","134","0"
"75740","299","0"
"75740","479","0"
"75740","483","0"
"75740","1225","0"
"75740","1483","0"
"75740","2531","0"
"75740","2541","0"
"75770","2","0"
"75770","10","0"
"75770","11","0"
"75770","12","0"
"75770","13","0"
"75770","39","0"
"75770","44","0"
"75770","46","0"
"75770","63","0"
"75770","261","0"
"75770","262","0"
"75770","428","0"
"75770","724","0"
"75770","731","0"
"75770","1723","0"
"75770","1834","0"
"75770","2238","0"
"75770","2542","0"
"75770","2543","0"
"75770","2544","0"
"75770","2545","0"
"75770","2546","0"
"75770","2547","0"
"75770","2548","0"
"75770","2549","0"
"75785","2","0"
"75785","7","0"
"75785","13","0"
"75785","25","0"
"75785","44","0"
"75785","46","0"
"75785","101","0"
"75785","343","0"
"75785","1187","0"
"75785","2204","0"
"75785","2529","0"
"75835","2","0"
"75835","11","0"
"75835","12","0"
"75835","13","0"
"75835","44","0"
"75835","46","0"
"75835","60","0"
"75835","63","0"
"75835","65","0"
"75835","106","0"
"75835","630","0"
"75835","1108","0"
"75835","2238","0"
"75835","2550","0"
"75875","2","0"
"75875","11","0"
"75875","12","0"
"75875","13","0"
"75875","23","0"
"75875","44","0"
"75875","46","0"
"75875","58","0"
"75875","60","0"
"75875","64","0"
"75875","183","0"
"75875","204","0"
"75875","262","0"
"75875","327","0"
"75875","590","0"
"75875","741","0"
"75875","1075","0"
"75875","1201","0"
"75875","1581","0"
"75875","2347","0"
"75875","2551","0"
"75875","2552","0"
"75906","2","0"
"75906","7","0"
"75906","11","0"
"75906","12","0"
"75906","13","0"
"75906","64","0"
"75906","437","0"
"75906","865","0"
"75906","872","0"
"75906","1408","0"
"75906","1409","0"
"75906","2553","0"
"75906","2554","0"
"75923","2","0"
"75923","11","0"
"75923","12","0"
"75923","60","0"
"75923","106","0"
"75923","183","0"
"75923","261","0"
"75923","262","0"
"75923","851","0"
"75923","1075","0"
"75923","2238","0"
"75923","2384","0"
"75923","2555","0"
"75999","7","0"
"75999","13","0"
"75999","14","0"
"75999","15","0"
"75999","25","0"
"75999","44","0"
"75999","46","0"
"75999","566","0"
"75999","590","0"
"75999","1198","0"
"75999","1815","0"
"76068","2","0"
"76068","7","0"
"76068","11","0"
"76068","12","0"
"76068","13","0"
"76068","14","0"
"76068","25","0"
"76068","39","0"
"76068","44","0"
"76068","46","0"
"76068","60","0"
"76068","63","0"
"76068","81","0"
"76068","265","0"
"76068","447","0"
"76068","2320","0"
"76068","2556","0"
"76068","2557","0"
"76074","2","0"
"76074","11","0"
"76074","12","0"
"76074","13","0"
"76074","111","0"
"76074","204","0"
"76074","261","0"
"76074","511","0"
"76074","1188","0"
"76074","1651","0"
"76074","2220","0"
"76074","2558","0"
"76109","2","0"
"76109","11","0"
"76109","12","0"
"76109","13","0"
"76109","28","0"
"76109","63","0"
"76109","204","0"
"76109","261","0"
"76109","309","0"
"76109","439","0"
"76109","988","0"
"76109","1250","0"
"76109","2024","0"
"76124","2","0"
"76124","10","0"
"76124","11","0"
"76124","12","0"
"76124","13","0"
"76124","187","0"
"76124","410","0"
"76124","772","0"
"76124","1353","0"
"76124","1395","0"
"76124","2199","0"
"76124","2559","0"
"76149","2","0"
"76149","11","0"
"76149","12","0"
"76149","13","0"
"76149","44","0"
"76149","46","0"
"76149","60","0"
"76149","262","0"
"76149","772","0"
"76149","2136","0"
"76149","2199","0"
"76149","2381","0"
"76149","2560","0"
"76230","2","0"
"76230","7","0"
"76230","11","0"
"76230","12","0"
"76230","13","0"
"76230","25","0"
"76230","39","0"
"76230","44","0"
"76230","46","0"
"76230","63","0"
"76230","81","0"
"76230","101","0"
"76230","261","0"
"76230","262","0"
"76230","603","0"
"76230","741","0"
"76230","1395","0"
"76230","1773","0"
"76230","2003","0"
"76252","2","0"
"76301","2","0"
"76301","11","0"
"76301","12","0"
"76301","13","0"
"76301","20","0"
"76301","141","0"
"76301","2561","0"
"76328","2","0"
"76328","11","0"
"76328","12","0"
"76328","13","0"
"76328","262","0"
"76328","428","0"
"76328","2562","0"
"76328","2563","0"
"76354","2","0"
"76354","11","0"
"76354","12","0"
"76354","13","0"
"76354","39","0"
"76354","63","0"
"76354","64","0"
"76354","134","0"
"76354","187","0"
"76354","864","0"
"76354","1060","0"
"76405","7","0"
"76405","13","0"
"76405","44","0"
"76405","101","0"
"76405","265","0"
"76405","318","0"
"76405","447","0"
"76405","590","0"
"76405","2564","0"
"76415","7","0"
"76415","13","0"
"76415","46","0"
"76415","541","0"
"76415","553","0"
"76415","987","0"
"76415","1773","0"
"76415","1774","0"
"76415","1835","0"
"76415","2150","0"
"76472","2","0"
"76472","11","0"
"76472","12","0"
"76472","13","0"
"76472","60","0"
"76472","1201","0"
"76472","1335","0"
"76472","1581","0"
"76472","2239","0"
"76472","2258","0"
"76472","2565","0"
"76472","2567","0"
"76529","2","0"
"76529","11","0"
"76529","12","0"
"76529","13","0"
"76529","111","0"
"76529","183","0"
"76529","261","0"
"76529","511","0"
"76529","1169","0"
"76529","2558","0"
"76529","2568","0"
"76561","2","0"
"76561","11","0"
"76561","13","0"
"76561","44","0"
"76561","46","0"
"76561","60","0"
"76561","1834","0"
"76561","2324","0"
"76561","2326","0"
"76561","2569","0"
"76568","2","0"
"76568","11","0"
"76568","13","0"
"76568","44","0"
"76568","46","0"
"76568","60","0"
"76568","1834","0"
"76568","2234","0"
"76568","2324","0"
"76596","2","0"
"76596","11","0"
"76596","13","0"
"76596","44","0"
"76596","46","0"
"76596","60","0"
"76596","261","0"
"76596","590","0"
"76596","1380","0"
"76596","1834","0"
"76637","2","0"
"76637","7","0"
"76637","13","0"
"76637","15","0"
"76637","25","0"
"76637","448","0"
"76637","868","0"
"76637","872","0"
"76637","1485","0"
"76637","1605","0"
"76643","2","0"
"76643","7","0"
"76643","13","0"
"76643","25","0"
"76643","39","0"
"76643","44","0"
"76643","63","0"
"76643","101","0"
"76643","343","0"
"76643","553","0"
"76643","590","0"
"76643","1028","0"
"76643","1535","0"
"76643","2529","0"
"76739","2","0"
"76739","7","0"
"76739","11","0"
"76739","12","0"
"76739","13","0"
"76739","39","0"
"76739","60","0"
"76739","63","0"
"76739","106","0"
"76739","872","0"
"76739","2570","0"
"76773","2","0"
"76773","11","0"
"76773","12","0"
"76773","13","0"
"76773","63","0"
"76773","106","0"
"76773","872","0"
"76773","1274","0"
"76773","2061","0"
"76773","2232","0"
"76778","2","0"
"76815","2","0"
"76815","11","0"
"76815","12","0"
"76815","13","0"
"76815","872","0"
"76815","2571","0"
"76834","2","0"
"76834","11","0"
"76834","12","0"
"76834","13","0"
"76834","39","0"
"76834","41","0"
"76834","46","0"
"76834","60","0"
"76834","137","0"
"76834","174","0"
"76834","204","0"
"76834","261","0"
"76834","262","0"
"76834","549","0"
"76873","2","0"
"76873","11","0"
"76873","12","0"
"76873","13","0"
"76873","60","0"
"76873","81","0"
"76873","106","0"
"76873","204","0"
"76873","261","0"
"76873","415","0"
"76873","705","0"
"76873","851","0"
"76873","872","0"
"76873","1423","0"
"76873","2384","0"
"76888","2","0"
"76888","10","0"
"76888","13","0"
"76888","60","0"
"76888","261","0"
"76888","553","0"
"76888","1100","0"
"76888","1289","0"
"76888","1438","0"
"76888","2368","0"
"76888","2572","0"
"76916","2","0"
"76916","10","0"
"76916","11","0"
"76916","12","0"
"76916","44","0"
"76916","46","0"
"76916","261","0"
"76916","299","0"
"76916","590","0"
"76916","772","0"
"76916","2573","0"
"76916","2574","0"
"76928","2","0"
"77022","2","0"
"77022","7","0"
"77022","13","0"
"77022","44","0"
"77022","60","0"
"77022","448","0"
"77022","590","0"
"77022","868","0"
"77022","2575","0"
"77022","2576","0"
"77047","2","0"
"77047","13","0"
"77075","2","0"
"77075","11","0"
"77075","13","0"
"77075","23","0"
"77075","361","0"
"77075","657","0"
"77075","676","0"
"77075","693","0"
"77075","1089","0"
"77075","2577","0"
"77075","2578","0"
"77088","2","0"
"77088","11","0"
"77088","13","0"
"77088","361","0"
"77088","657","0"
"77088","2579","0"
"77127","2","0"
"77127","10","0"
"77127","11","0"
"77127","12","0"
"77127","13","0"
"77127","63","0"
"77127","72","0"
"77127","134","0"
"77127","374","0"
"77127","483","0"
"77127","865","0"
"77127","1250","0"
"77127","2580","0"
"77127","2581","0"
"77127","2582","0"
"77155","2","0"
"77155","11","0"
"77155","12","0"
"77155","13","0"
"77155","44","0"
"77155","46","0"
"77155","60","0"
"77155","106","0"
"77155","204","0"
"77155","261","0"
"77155","262","0"
"77155","309","0"
"77155","439","0"
"77155","771","0"
"77155","988","0"
"77155","1628","0"
"77155","1651","0"
"77155","2021","0"
"77155","2096","0"
"77155","2583","0"
"77227","2","0"
"77227","11","0"
"77227","12","0"
"77227","13","0"
"77227","20","0"
"77227","141","0"
"77227","732","0"
"77227","2584","0"
"77287","2","0"
"77287","7","0"
"77287","11","0"
"77287","12","0"
"77287","13","0"
"77287","64","0"
"77287","437","0"
"77287","558","0"
"77287","1883","0"
"77287","2118","0"
"77287","2585","0"
"77301","2","0"
"77301","1905","0"
"77348","2","0"
"77348","13","0"
"77348","39","0"
"77348","354","0"
"77348","938","0"
"77348","2270","0"
"77348","2276","0"
"77348","2426","0"
"77348","2586","0"
"77354","2","0"
"77354","11","0"
"77354","12","0"
"77354","13","0"
"77354","39","0"
"77354","63","0"
"77354","111","0"
"77354","134","0"
"77354","204","0"
"77354","391","0"
"77354","511","0"
"77354","622","0"
"77354","1188","0"
"77354","2220","0"
"77354","2587","0"
"77354","2588","0"
"77390","2","0"
"77390","11","0"
"77390","12","0"
"77390","127","0"
"77390","261","0"
"77390","386","0"
"77390","1339","0"
"77390","1651","0"
"77390","2589","0"
"77390","2590","0"
"77390","2591","0"
"77390","2593","0"
"77430","2","0"
"77430","10","0"
"77430","11","0"
"77430","12","0"
"77430","13","0"
"77430","23","0"
"77430","63","0"
"77430","72","0"
"77430","134","0"
"77430","537","0"
"77430","641","0"
"77430","865","0"
"77430","1250","0"
"77430","1908","0"
"77430","2581","0"
"77430","2589","0"
"77430","2592","0"
"77488","2","0"
"77488","11","0"
"77488","13","0"
"77488","44","0"
"77488","46","0"
"77488","326","0"
"77488","2533","0"
"77488","2534","0"
"77488","2535","0"
"77511","2","0"
"77511","11","0"
"77511","12","0"
"77511","13","0"
"77511","60","0"
"77511","1834","0"
"77511","2594","0"
"77511","2595","0"
"77543","2","0"
"77554","2","0"
"77554","11","0"
"77554","13","0"
"77554","101","0"
"77554","449","0"
"77554","938","0"
"77554","1431","0"
"77554","1552","0"
"77554","1573","0"
"77554","1999","0"
"77554","2001","0"
"77554","2596","0"
"77554","2597","0"
"77554","2598","0"
"77554","2599","0"
"77554","2600","0"
"77554","2601","0"
"77561","2","0"
"77561","7","0"
"77561","13","0"
"77561","25","0"
"77561","44","0"
"77561","541","0"
"77561","553","0"
"77608","2","0"
"77608","11","0"
"77608","12","0"
"77608","13","0"
"77608","60","0"
"77608","262","0"
"77608","729","0"
"77608","731","0"
"77608","2384","0"
"77608","2562","0"
"77608","2602","0"
"77617","2","0"
"77617","7","0"
"77617","13","0"
"77617","44","0"
"77617","60","0"
"77617","356","0"
"77617","590","0"
"77617","2393","0"
"77617","2394","0"
"77626","2","0"
"77626","13","0"
"77626","44","0"
"77626","630","0"
"77626","759","0"
"77626","2324","0"
"77626","2603","0"
"77626","2604","0"
"77626","2605","0"
"77626","2606","0"
"77626","2607","0"
"77675","2","0"
"77675","14","0"
"77675","282","0"
"77675","361","0"
"77675","2118","0"
"77675","2462","0"
"77675","2608","0"
"77700","2","0"
"77700","11","0"
"77700","13","0"
"77700","44","0"
"77700","46","0"
"77700","101","0"
"77700","358","0"
"77700","405","0"
"77700","2418","0"
"77700","2609","0"
"77745","2","0"
"77745","7","0"
"77745","13","0"
"77745","25","0"
"77745","44","0"
"77745","46","0"
"77745","887","0"
"77745","894","0"
"77745","1773","0"
"77745","1835","0"
"77745","2291","0"
"77745","2292","0"
"77745","2293","0"
"77745","2294","0"
"77745","2458","0"
"77745","2610","0"
"77745","2611","0"
"77745","2612","0"
"77754","2","0"
"77754","11","0"
"77754","13","0"
"77754","14","0"
"77754","732","0"
"77754","2613","0"
"77777","2","0"
"77777","11","0"
"77777","12","0"
"77777","13","0"
"77777","106","0"
"77777","183","0"
"77777","204","0"
"77777","851","0"
"77777","872","0"
"77777","2384","0"
"77780","2","0"
"77780","11","0"
"77780","13","0"
"77780","261","0"
"77780","286","0"
"77780","428","0"
"77780","429","0"
"77780","530","0"
"77780","566","0"
"77780","1198","0"
"77780","2614","0"
"77780","2615","0"
"77780","2616","0"
"77780","2617","0"
"77819","2","0"
"77819","11","0"
"77819","12","0"
"77819","13","0"
"77819","63","0"
"77819","511","0"
"77819","729","0"
"77819","741","0"
"77819","1308","0"
"77819","1692","0"
"77819","2226","0"
"77881","2","0"
"77881","14","0"
"77881","529","0"
"77881","767","0"
"77881","822","0"
"77881","1509","0"
"77881","1581","0"
"77881","2618","0"
"77883","2","0"
"77883","11","0"
"77883","12","0"
"77883","13","0"
"77883","20","0"
"77883","183","0"
"77883","244","0"
"77883","262","0"
"77883","370","0"
"77883","386","0"
"77883","479","0"
"77883","851","0"
"77883","1012","0"
"77883","1794","0"
"77883","2619","0"
"77883","2620","0"
"77883","2621","0"
"77883","2622","0"
"77883","2623","0"
"77883","2624","0"
"77883","2625","0"
"77912","2","0"
"77912","11","0"
"77912","12","0"
"77912","13","0"
"77912","244","0"
"77912","2503","0"
"77918","10","0"
"77918","11","0"
"77918","12","0"
"77918","187","0"
"77918","2474","0"
"77918","2626","0"
"77930","2","0"
"77930","11","0"
"77930","12","0"
"77930","13","0"
"77930","14","0"
"77930","63","0"
"77930","106","0"
"77930","183","0"
"77930","187","0"
"77930","391","0"
"77930","511","0"
"77930","549","0"
"77930","622","0"
"77930","732","0"
"77930","2627","0"
"77948","2","0"
"77948","7","0"
"77948","11","0"
"77948","12","0"
"77948","13","0"
"77948","14","0"
"77948","25","0"
"77948","39","0"
"77948","134","0"
"77948","187","0"
"77948","262","0"
"77948","1552","0"
"77948","1651","0"
"77948","2628","0"
"77968","2","0"
"77968","11","0"
"77968","14","0"
"77968","361","0"
"77968","732","0"
"77968","1089","0"
"77968","1090","0"
"77968","1223","0"
"77968","1686","0"
"77968","2412","0"
"77968","2507","0"
"77977","2","0"
"77977","10","0"
"77977","11","0"
"77977","39","0"
"77977","64","0"
"77977","72","0"
"77977","81","0"
"77977","134","0"
"77977","174","0"
"78021","2","0"
"78021","11","0"
"78021","12","0"
"78021","13","0"
"78021","391","0"
"78021","865","0"
"78021","872","0"
"78021","1340","0"
"78082","2","0"
"78082","11","0"
"78082","13","0"
"78082","14","0"
"78082","44","0"
"78082","46","0"
"78082","64","0"
"78082","204","0"
"78082","591","0"
"78082","592","0"
"78082","604","0"
"78082","864","0"
"78082","1544","0"
"78082","1650","0"
"78082","1985","0"
"78082","2629","0"
"78082","2630","0"
"78082","2631","0"
"78082","2632","0"
"78118","2","0"
"78133","2","0"
"78133","11","0"
"78133","12","0"
"78133","13","0"
"78133","39","0"
"78133","106","0"
"78133","786","0"
"78133","872","0"
"78133","2543","0"
"78152","2","0"
"78152","11","0"
"78152","12","0"
"78152","13","0"
"78152","64","0"
"78152","183","0"
"78152","437","0"
"78152","637","0"
"78152","851","0"
"78152","1840","0"
"78152","2006","0"
"78152","2633","0"
"78169","2","0"
"78169","1905","0"
"78175","2","0"
"78175","11","0"
"78175","12","0"
"78175","13","0"
"78175","25","0"
"78175","63","0"
"78175","106","0"
"78175","473","0"
"78175","474","0"
"78175","2014","0"
"78175","2061","0"
"78175","2232","0"
"78186","2","0"
"78186","7","0"
"78186","12","0"
"78186","13","0"
"78186","25","0"
"78186","44","0"
"78186","46","0"
"78186","60","0"
"78186","262","0"
"78186","553","0"
"78186","603","0"
"78186","2634","0"
"78202","2","0"
"78202","11","0"
"78202","12","0"
"78202","13","0"
"78202","187","0"
"78202","262","0"
"78202","352","0"
"78202","605","0"
"78202","1169","0"
"78202","2379","0"
"78202","2635","0"
"78222","2","0"
"78222","7","0"
"78222","13","0"
"78222","132","0"
"78222","282","0"
"78222","465","0"
"78222","1220","0"
"78222","2003","0"
"78222","2636","0"
"78222","2637","0"
"78356","2","0"
"78356","7","0"
"78356","11","0"
"78356","12","0"
"78356","13","0"
"78356","14","0"
"78356","64","0"
"78356","183","0"
"78356","437","0"
"78356","558","0"
"78356","851","0"
"78356","1431","0"
"78356","1883","0"
"78356","2638","0"
"78356","2639","0"
"78361","2","0"
"78361","11","0"
"78361","12","0"
"78361","13","0"
"78361","106","0"
"78361","261","0"
"78361","262","0"
"78361","352","0"
"78361","872","0"
"78361","1605","0"
"78361","2384","0"
"78361","2640","0"
"78361","2641","0"
"78361","2642","0"
"78390","2","0"
"78390","7","0"
"78390","11","0"
"78390","12","0"
"78390","64","0"
"78390","106","0"
"78390","437","0"
"78390","865","0"
"78390","872","0"
"78390","1642","0"
"78390","1982","0"
"78390","2384","0"
"78390","2643","0"
"78464","2","0"
"78464","12","0"
"78464","13","0"
"78464","14","0"
"78464","64","0"
"78464","101","0"
"78464","106","0"
"78464","437","0"
"78464","1083","0"
"78464","2492","0"
"78474","2","0"
"78474","7","0"
"78474","11","0"
"78474","13","0"
"78474","399","0"
"78474","1253","0"
"78474","2132","0"
"78474","2644","0"
"78498","2","0"
"78498","11","0"
"78498","12","0"
"78498","13","0"
"78498","187","0"
"78498","212","0"
"78498","262","0"
"78498","335","0"
"78498","514","0"
"78498","527","0"
"78498","605","0"
"78498","925","0"
"78498","1188","0"
"78498","2379","0"
"78523","2","0"
"78523","10","0"
"78523","11","0"
"78523","13","0"
"78523","23","0"
"78523","111","0"
"78523","137","0"
"78523","169","0"
"78523","204","0"
"78523","591","0"
"78523","592","0"
"78523","642","0"
"78523","788","0"
"78523","1133","0"
"78523","1201","0"
"78523","1544","0"
"78523","2340","0"
"78523","2631","0"
"78523","2645","0"
"78523","2646","0"
"78543","2","0"
"78543","7","0"
"78543","13","0"
"78543","44","0"
"78543","46","0"
"78543","60","0"
"78543","553","0"
"78543","590","0"
"78543","617","0"
"78543","1773","0"
"78558","2","0"
"78558","12","0"
"78558","13","0"
"78558","14","0"
"78558","64","0"
"78558","106","0"
"78558","437","0"
"78558","465","0"
"78558","865","0"
"78558","912","0"
"78558","1123","0"
"78558","1220","0"
"78558","1520","0"
"78558","2647","0"
"78586","2","0"
"78586","11","0"
"78586","13","0"
"78586","822","0"
"78586","1146","0"
"78586","1581","0"
"78586","2539","0"
"78586","2648","0"
"78586","2649","0"
"78586","2650","0"
"78586","2651","0"
"78586","2652","0"
"78594","2","0"
"78594","10","0"
"78594","11","0"
"78594","12","0"
"78594","44","0"
"78594","46","0"
"78594","106","0"
"78594","358","0"
"78594","698","0"
"78594","872","0"
"78594","1395","0"
"78594","2061","0"
"78594","2199","0"
